Abhd14a,Add3,Arsk,Camk2n1,Carm1,Cdk10,Cenpk,Chmp1b,Cln3,Cox20,Cox5b,Cpt2,Crh,Dbnl,Ddah2,Diaph3,Dis3l2,Dnaja3,Edf1,Eif2b2,Erp44,Esd,Fau,Fuca2,Gemin8,Gnpda2,Gps1,Hap1,Hist1h4m,Hnrnpa3,Hras,Hspa1b,Hyou1,Hypk,Ifit3,Invs,Irf4,Klc1,LOC100909510,LOC498154,Lcn2,Lrrc46,Mad2l1,Maged2,Mcam,Mfsd10,Mgarp,Mgst3,Mis18bp1,Mrpl4,Mrps21,Myl6,Nabp2,Nat2,Ndufa2,Ndufb4,Ndufs8,Nme7,Nmi,Nsun5,Ost4,Paqr7,Plcd1,Plod2,Pomp,Ppm1b,Psma3l,RGD735065,Rab3il1,Rarg,Rassf1,Rbm22,Rnh1,Rpp40,Rps27a,Sept7,Sf3b6,Sh3bgrl2,Shank2,Spint2,Sprn,Spsb2,Syn2,Terf2,Thumpd3,Tmem126a,Tmem147,Tmem170a,Tmem50a,Tmem59l,Tmsb4x,Trappc2b,Trappc6a,Twsg1,Uck2,Uqcr11,Usp9x,Zmynd11,Terms
,"22163289,15561718,24129186,18347014,8893809,15528469,21451595,17512505,12951058,12646192,15474463,29686279,12807767,18524856","25002587,16500042,28630303,23986440","18305109,11444830","11448779,15471871,28081849,15334060,25889855,17005681,15596808,22997150,25447237,27371951,9029147,11097842,18320585,26876602,21820040,18263580,26178996,17925405,19509293,19858291,11724789,23516374,17934065,17666011,16198009,19124016,26583059,15311944,17323938,17267505,16051612,9545638,24047207,20442406,21047530,28857308,17898714,22693618,24260473,9642256,16879614,23620769,28543863,17074753,15175657,21685318","23225993,10731132,29477713,11932413,9750192,8195233,17698582,9677190,9491887,22184064,21779453,19844166,19693690,28663269,22072796,20360007,16789739,18246121,1339336,9276444,27049727,10207147,12944431,9235928,17386261,9857195,8280171,22116064,21455289,7929589,19139263,12185076,17327227,23711367,19821535,29898984,18249148,2132958,16325401,21406398,7557404,10757782,17303421,1639063,20668294,16996038,21127351,1279696,11859360,8049264,1464604,11313143,8684460,20300654,16741970,16317763,2209545,16407259,12624090,8510751,7830719,9852112,28842430,12839962,10995386,9766517,2208288,11828325,20937773,17420273,19667075,18250157,2217177,20957229,15564463,8917641,8208556,8114739,8125338,21668448,7862443,15071502,25837326,25739925,14521924,26392360,9580558,15530371,9515786,3553962,7695608,11029700,17178437,10036778,18056467,25992548,14597612,18216018,9499409,11506705,20930849,1714386,20535204,18829967,19340603,25283700,1437147,15821139,12065898,8557036,2541912,1653904,8208557,12006994,24885550,20195506,1358458,17643375,15611625,8557037,26861625,15689157,11172011,8601310,10884347,2014258,21516087,8407941,27207777,8084611,24360962,10903437,21319273,18829461,8930898,17416350,12972555,7662315,1396589,17488717,14511641,11980914,24218572,22158035,1717994,17459720,11585773,23853094,8170997,7936635,28886341,24531709,26209438,20147522,15019984,20471948,21483720,9030781,18075258,29570358,16710830,11809800,26219626,17942543,26069325,14985467,16096642,21904054,19238148,23623869,10958691,11145967,8437586,17287831,7630397,29130579,20639857,20646326,18590548,17517622,18656911,9169875,1639388,8208544,16775625,18794154,14701750,21484792,12098780,11073971,19917613","16622420,16622419","18997780,17928862,11559747,25056935,19129479,17547705,24753138,21310966,16730941,8863740,14505570,19129480,23023333,11474171,11559748","11053386,9311735,14660799,18697832,27400765,10319861,9753630,18346214,16423829,16291725,22107873,9490299,9219333,26299671,28390177","24403053,23125284,29154948,28330871","20877624,27822460,25616867,19824013,19851296,15866998,20198315,22917272,29111436,28246552","20877624,15489334,18839069,21779449,26031853,12562770,17144655,19553674,26413144,22607230,27112419,21693062,23344032,20538056,11172068,23322164,12526798,25889491,10486279,27052102,11802770,24844149,23485643,24395925,19820967,26080315,25335471,24327170,1869564,15591000,29230201,15099582,28054946,15449958,23840379,26854842,28671672","3262120,18801728,18678798,3876950,3265687,15388646,3878520,19912808,2783917,7969821,27016385","16636290,27767091,27758765,28865022,7693700,25210888,27148699,28865025,28120846,15574754,28865029,22450813,20861316,12913069","23702602,19663506,29682517,26455824,21898353,26911182,28145161,28741166,21408057,10493931,23110194,17273169,24135074","19746159,21834987,26179371,28760985,26295716,11779461,12577064,25754822,27967251,28003573,24781755,9205841,19350017,18755006,23441200,9497258,9360932,28779705,26463574","26288249,27729457,27431325,19863111,20531389,24150935,17174896,23503588,26305418,16113286,27911720,8896453,24244451,22126454,20531386,10465791,27647875,19056938,25119025,20194595,23756462,27911910,14679246,9390555,22306653,25892215","24091676,16237028,23225993,26358298,28504929,17561995,11116152,20062540,24671187,29184019,30143740,21251255,24312301,23091061,19494184,15595953,21738717,24512202,25954029,24318877,21048920,25370836,26431532,18769548,24755630,9605323,19631266,24885796,19055764,25281747,9192730,14500782,22209934,9683573,16194237,17085549,19940115,16495519","11587857,9710580,21392374,9813014,11162372,12040021,21782027,10816571,10567391","21486778,30326849","20484463,29632392,11847130,28487027,28534513,28576878,21278127","19054114,10742212,21998721,25728466,3770744,23817612,22519667,22937752,18707125,16988265","12660817,26031240,21550398,12860195","21738717,20800603,24469468,26800369,30177920,16669613,19666478,17175120,25586188,19072333,29900174,20041198,23382892,23892749,22138995,27782805,8730282,8661697",,"23225993,17561995,19055764,19054114,29900174,29230201,22047041,29500268,30048543,11298769,15681829,24904565,27472033,16249338,26887390,12965206,28687644,26337101,11705974,20158882,27590817,23469017,20824220,18539808,24814790,25490137,17726530,16517636,29377524,17557815,21807125,22745059,29563558,21779089,15731025","21937878,9535219,8943324,17276034,12628923,8689678,18850735,9863633,11285227,23370976,23818606,11337588,9849901","9285789,9454836,9742138,15644324,12435728,21386698,22731248,27737633,16380713,18986759","23225993,27822460,27105115,16567635,7664735,17194708,24327343,20078850,11448779,2474456,28959734,21930698,29101771,15345777,21925322,29635292,12086618,28107750","17289661,21253564,12054577,23455423,27593929,28143872,1354852,19285026,29153328,21829392,22546510,29263261,22429745,11604102,26902497,23714777,21576381,27452471,30097032,10072754,27735996,27784781,12421702,28487370,10731132,24492607,19837676,28265061,17592041,16209998,28510254,22453833,28572454,27466192,24549040,9524220,26525978,25391662,9538234,10717477,17481916,29505834,28129109,20885981,1730754,11285240,23541532,28107692,10857750,27941885,28575377,22232551,23904104,27281208,12220514,14756317,11470789,27449499,15496452,26728997,29486283,20740007,25888190,26234214,26805816,16848763,28912364,11886857","23225993,19824013,24549040,20937701,12221131,15489334,29654292,20643351,20957229,8543055,22829590,20643919,26216878,28520221,10608844,17656362,27777970,14500341,16262791,16170316,29364867,9497345,12095681,24298023,24623306,26735309,8898359,23812423,27872088,19561613,17509819,27741509,3627975,11022048,15133129,20198855,27775074,19942850,29621903,8824319,9219684,19620394,12774123,23698361,28768863,17517660,21473985,21903676,23805044,19528480,9674433,9523700,25434202,24148564,17201921,29281629,20566745,12553909,26791407,23236136,26904942,17081065,15728574,15199135,22499344,23743195,17875936,23826383,6844927,15752761,19625297,16540189,12194967,21750715,25959749,9712853,20976245,18779367,20949621,28883096,16176980,12771962,28406396,8312604,12869548,18975972,28343944,23889909,3034404,20679435,20953574,16213650,8643544,28135265,17301792,15833117,16122393,20709709,19132118,21816947,6695174,26635085,18256195,29273451,12107278,28936721,20444089,23091056,20159109,1553789,8294494,16627617,28223533,25238629,19966803,18687502,24248599,17192409,21781067,21170325,20861236,19306925,1902553,25183545,20332120,18202904,22558469,9892665,27909058,19954345,11722734,16474405,26133397,25624498,26381333,18270267,11533059,26360026,29103024,15144907,19797081,20038531,9452419,26209634,7873789,27762399,6092920,19995790,8391995,11874578,8052619,14576435,1352876,10467249,16925951,8836150,19166349,17762880,18182439,10673050,23894443,28491151,12381467,22562557,20048159,14966141,23599423,27290644,14534542,6298635,3670300,12818426,23785510,16000296,8955068,1934069,16006564,17447155","20062540,24318877,25281747,24790089,11823645,19586549,23990668,19074437,15708368,27639974,27474739,27918582,21992152,22021418,10096073,18580475,29497057,9685725,20053985,20403389,15379434,20072699,27916661,21080038,11836248,10572167,16139798,11681208,24557841,10216320,27822460,11160188,18502753,14532270,20179333,17289661,26851345,29090408,23054310,23349634,12782322,25601083,27611863,16377704,14505352,24122553,28420736,23921388,23785292,2294010,24153418,29719251,7558317,17625007,12411443,21655329,29202712,12699405,27226766,17631143,9679980,25733123,27138431,27169748,28978466,25616867,23139789,17182002,17681842,20689813,28583072,26655470,24394412,26656590,26853528,28959740,17233114,21944995,28049024,27866167,19824013,24921634,25078989,25760597,27206651,27527722,14760707,28759593,23359816,30061306,22114354,26702583,23462535,29988527,21123823,7811387,7646503,25615450,26565797,30297725,29138437,25407681,26598328,24594931,26332724,20668094,29985421,30246146,29361960,27997583,26988354","24091676,17561995,24318877,25281747,24790089,20074381,11823645,19586549,23990668,19074437,25655005,15708368,27639974,27474739,20800603,27918582,21992152,22021418,10096073,18580475,29497057,9685725,27868339,20053985,20403389,15379434,20072699,27916661,29098793,28192510,21080038,11836248,10572167,16139798,28122311,28054753,11681208,24557841,10216320,27822460,11160188,18502753,23509252,14532270,20179333,17289661,26851345,29090408,23054310,23349634,12782322,25601083,27611863,25437815,16377704,14505352,24122553,28420736,23921388,23785292,2294010,28291803,24153418,29719251,7558317,10037731,17625007,12411443,21655329,29616060,29202712,12699405,17766381,27226766,17631143,9679980,25733123,27138431,27169748,28978466,25616867,23139789,17182002,17681842,20689813,28583072,10098860,26655470,22884543,24394412,12952923,26656590,26853528,28959740,17233114,29074889,21944995,28049024,27866167,19824013,24921634,25078989,25760597,27206651,27527722,19169850",20154145,"16009940,27601657,19008854,27512068,26423178,27589693,27240734,16023166,25092312,21976647,8660659,29629559,27707917,23334420,16973618,23317505,3753936,28830352,24014876,28003146,25614588","28222164,19050042,19240061,18186651,24116213,27220846,25278552,28052524,18218308,18371931,27166167,26615802,16007506,11935322,21565611","28346410,27521268,27545875,29434592,24267888,29666346,28851732,27115562,25564224,18824541,29274624,12651066,17041603,18483556,21524210,1460054,16563169,28133786","26385635,19198654,19861499,27751944,24497505","10941842,15109492",,"15363845,9405674,7692978,12453412,9844724,9510973,7519849,24530534,8761996,19546224,11882588,9162076,8599604,20667974,8336134,12077186,21911364,16616995,9339356,22677050,19838169,10781097,12488457,22171320,9065498,8093029,20550936,7508921,10462696,23234360,8674187,9475419,16335952,11751991,23526831,19159218,19131342","27328280,23891469,17606911,19395640,15269167,15845866,7498485,27120127,21399659,26168397,23354437,23527195","12574116,19710914,12456649,10527948,10700282,18556659,27488450,9637688,26544187","25400753,22707303,22531794,18086888,26910052,11782285,28542476,29225034,26384308,11406556,27793776,28031124,28042025,15537658,11856887,10861452,15162511,23549060,12211215,29138811,19177349,12018852,16847267,21364888,28539318,14579385,22117195,26330556,24314011,27976415,14739298,24316396,24219866,14593116,25315972","27143691,19061941,9192786,14755543,28451734,14706627,18032551,9616226,21617208,11255016,25183017,27701461,28841878,24429403,11036077,28084332,8292890,27726047,16325354","17362938,18638446,27107036,16725056","16565373,12036975,19325000,22810200","17561995,25616867,26066610,25999951,19064610","10976766,17199038,17339379","26431532,20877624,19054114,19773279,25838379,17220217,12486052,28490437,23767761,27678244,14500513,25278503,11279069,22047041,28892042,11551941,24844575","20877624,11279123,25838379","23225993,29483630,23527074,15489334,30297725,27997583,11932413,29654292,27066836,29080865,10486202,24992035,15746192,25807286,22131351,15964821,18172010,28427997,18056528,25605924,15883042,21723868,21167176,25380116,18650434,16870582,22364878,14756420,29900212,28954869,15356003,18757558,15063784,18165887,12747765,10373429,25491943,8207020,18480596,11773029,20925115,26925876,18063575,16533048,27013636,16627479,23388215,11278607,22633975,18343897,28416533,15363631,23714098,27374306,27165696,11337473,24520056,11279143,15305037,2798124,2526655,16956364,20563743,2217169,18572189,9256449,25911560,28351924,11102452,11436981,26011449,23346931,20518849,9738905,17885681,16127172,22147503,18587628,9635188,12404107,15621662,20643351,8175926,17719545,28335032,28183797,22936811","12675797,19683501,19605351,25917330,19638420,18449195,22940690","19379125,27865712,11344150,18421452,11478804,23289949,18259988,18642144,16416399,9973365,29447909,22644701,18799802,27705799,1875909,25432241,7585580,17567587,28359264,17210686,17371801,29237750,17192617,11829470,16857211,16399350,16959263,16399351,16829624,29180287,18680471,24333853,16507510","12611891,27626371,15341729","20877624,12611891,27626371","19054114,9205837,22044676,18603533,16469879,30333960,12611891,29176637,28685384,10970351,14671022","16691553,22564704,19054114,17155928,16895920,28376369,1851158,9205837,17360648,1657712,10477311,12486123,12601555,22817458,23311631,19852809,10512675,24324615,18983998,23368879,22044676,14760707,24899126,16855239,15937072,18635542,28795162,12909633,8810265,23900546,11737268,22447604,16507594,19303412,18980701,7730286,12788088,20884616,21746835",24936061,"19054114,19818023,26906424,27703015,18005744,26160102,26196125,9654073,25481415,25467441,26632338,28531330",8175708,"19071147,16263907,27340667,12601167,11676489,19773085,27115344,16044242,23161870,17082257","18322275,19086053,17933795,28320563,16107206,26700242,11118617,10425196,14697805,25268789,7835906,20833646,24478462,10336610,26525203,11500033,16952428,7890667,15579586,14702039,21035487,28270562,9588182,21665001,12416999,23527074,11278544,17394098,26721930,15140260,15505048,27783455,28360101,9799116,20645187,19856080,15489334,26620550,22560091,9860142,29477713,15702972,20007462,7633416,24903829,18434237,17254016,23690479,15583837,11606584,12181444","17056240,17197443,28423580,22045808,9724729,27803159,7578263,18834968,8621606,10372558,29072684,26983694,15694128","10891394,20226437,10926487,10973495","28481111,24743186,25255805,25425018,9448270,19527677,29739900,21968191,27220404,22589535,14504388,18165232,23903585,18793411,27784754,15560375,20213681,21151953,10580002,17233920,27328942,25909331,23991411,27004401,29307615,24077308,19855047,27769050,16685424,17456047,27195906","23225993,28667301,11574696,16317774,17521679,14674694,16691553,23145062,28165654,10700377,23586929,25879664,14550573,27428775,12600991,8610016,12472671,15831937,11521686,26833585,17499743,12376572,27493187,17004105,26133119,25599644,23622245,10585970,16298756,27342858,19362550,16857966,17761670,11713272,19734940,16337594,27176742,28390009,8692272","23460338,21857995","12007189,20937701,26258637,25787272,25673879,12221131","26031853,11337473,1333051,15772903,22168587,19903962,15471871,8664910,10394368,27751910,28782802,2402492,25156012,26355550,12891557,25504154,15047147,19646743,29129686,28091828,8828512,28637666,2510172,19377461,28954935,12699376,25849443,8993548,29420090,1653889,27287918,23928191,19416695,27756432,12806625,24810760,28385711,8514853,2105166,18682251,14614214,12654265,27207583,16269519,12815072,29566023,14651967,16405912,1310259,20837115,10713182,12453919,20159957,14684751,7981125,10514450,23384771,27325643,12554782,7684926,8194750,10809235,28130335,28000155,28400119,24418194,27670690,18391212,12740371,16239304,28870599,28666984,18775884,15564327,7760852,29295932,12511610,28295475,28404991,29247173,28655781,15466594,17920186,28364040,27490478,14673100,22729460,23629656,20447400,19393742,26173416,27050525,26650443,29940597,11682620,18254374,9238002,19319186,16945922,23462506,28791396,26802880,25852083,16946559,18248177,24398515,27120018,1312497,9030579,10681503,17512769,10567404,21658368,28895119,27383786,19085950,10644740,29735694,9313765,17184956,8381386,18798693,18798561,15356014,12754200,19755138,28864529,29577901,28552962,29023917,9704500,17418816,25623328,24528240,26505219,10882070,16274693,15239098,21190936,23372731,19136389,29055032,16179254,15337761,2552324,21804189,11706036,29669342,20587610,9744270,27076077,26777690,20829347,28065787,28359310,28465351,1314846,10207062,11698662,11927623,16040341,9343308,20511676,12554753,27940659,12543801,17895379,12660231,27399974,27721113,21242261,12718892,25451687,26352270,28272990,9065481,20558821,28912007,12004058,26627478","22710434,20890300,24246507,10888881,15205320,11965544,19148488,17367779,12024041,12845325,17404571,18211824,23555615,23294242,15753381,20237496,14729613,12676952","22246180,17653272","24528241,28423339,28288099,14662828,27693696,15189828,29055036,22948162,15317747,26323243,22461501,18509866,26329693,26347139,24952504,19773279,26769260,14688236,28630322,23955712,23871209,19542546,18804437,16339045,16931801,19246479,25004977,22024502,19553355,18322283,15302403,16462743,17907925,19192343,27800616,21447630,26349659,27881734,9311977,11167794,14515218,28432035,26650444,17350650,23825667,21976665,15892040",21053045,"17561995,29184019,12660817,26031240,21550398,12860195,19824013,21930698,23416168,15567417,28898250,14690597,26758180,23209297,28265278,10406469,24452267,16009940,23839089,16495380,24919868,29483630,24751536,20003517,24367661,19959714,17227866,15960619,26867958,11259415,27245450,27527830,9368598,7490683,22693631,21821718,22859821,19357168,24481176,18574467,25144737,19726511,8550581,20639253,9694792,26413874,18606809,25503976,2477469,28759593,24660806,16782901,20133869,10597293,26750481,25658944,18280469,25382750,24257616,28655825,10200259,21413927,7526157,2005397,24692637,21949745,22139977,22028657","16691553,22562816,29344665,12819094,17456438,16914550,17637674,25582427,15200238,11593400,17967425,10673329,23938054,26846171,11146656,19943902,11322766,26051489,20502708,12711328,25293760,21824006,22320903,27854341,24367716,27687162,28341635,19165576,20671153,21082023,8152419,29051266,11167005,20801438,27084579,24496452,17912427,27866222,16002645,25775403,19359518,27006177,15116257,12909369,15915442,23087102,11511094,22179047,10944462,17922164,27114183,9889007,22479503,20978712,23180367,21952823,22737071,11078524,10666245,23163726,12023038,29568931","23785292,26525978,20003517,18981222,21984158,15987817,14684736,15565172,16432215,14713954,11891055,21135127,1340470,10747030,9774382,9819359,25091051,7527040,8139654,27720643,12738865,15146077,9546399,12234937,28541300,20232416,9237760,10606272,21062891,10215626,11980906","12095696,26455318,15907482,17320137,20532202,11444877","27641545,28400125,27562614,10964907,24811177,27189882,28414301,25917711","22171320,16335952,25677604,7682553,29438412,15556274,16140784,1694784,8639592,20193184,28877957,19592578,25832548,7676539,15037615,18502587,23516644,6171497,29987920,29617460,24695110,18067952,1898736,27875740,23262217,29843210,11816723,19017259,25498503","14527721,22860039,22723200,17537256,19917049,17091316,18805828","21968191,16498413,20561531,19581926,17088318,19154741","23250796,8627354,25972175,23406870,28973667,23818987","20622870,9476899,16166375,16223874,16730176,20655466,15608617,16730175,19596784,10888888,19596235,18468965,15316005",9108056,"20877624,27374774",,"29367600,23152477,26906412",27030248,"22451312,23376921,27273576","9039501,23807296,17567946,25037578,24704991,3500230,26702755,18754322,2169566,8946830,1999398,17888914,19296525,24854554,22623951","20972447,19416478,11031107,11805826,11134351,21525244","25650666,28626029,16025134,20972447,16828797,19416478","11420619,7958834,15843411,11260715","26288249,19054114,27906629,15130468,28955773,12199906,12876357,18080217,11306702,12682364,17212834,15735337,19532987,16709802,26588844,8812458","24922115,20877624","29695420,21173155,28498859,25578727,12925892,19246359,27878758,23690623,24607389,24286619,10581029,28341829,23159851","17127430,28119415,23372760,28933030,16456708",human
